sentimen llm,tweet_emoji,tweet_with_tags,unknown_emojis
positif,Anjing lah suara nya suara ai taik 😂,Anjing lah suara nya suara ai taik <Wajah Menangis Gembira>,[]
positif,Begitu liat ada yang komen bhw filmnya Ai. Lgsg kabur weh...stlh nulis komen 😂,Begitu liat ada yang komen bhw filmnya Ai. Lgsg kabur weh...stlh nulis komen <Wajah Menangis Gembira>,[]
positif,"Kurang ajar ,😏 udah semangat banget aku sekali nya AI udah gitu ngulaaaaang terus di situ 😒😏😏","Kurang ajar ,<Wajah Tersenyum Sinis> udah semangat banget aku sekali nya AI udah gitu ngulaaaaang terus di situ <Wajah Tidak Terhibur><Wajah Tersenyum Sinis><Wajah Tersenyum Sinis>",[]
positif,takedown bang ini mah niru tumbal proyek yang bakalan tayang 13 mei apalagi ini pkek ai😢,takedown bang ini mah niru tumbal proyek yang bakalan tayang 13 mei apalagi ini pkek ai<Wajah Menangis>,[]
positif,Video horor apa hadeh buang buang Kouta liat ini video dibuat berulang ulang😭,Video horor apa hadeh buang buang Kouta liat ini video dibuat berulang ulang<Wajah Menangis Kencang>,[]
positif,konte gak jelas 😢,konte gak jelas <Wajah Menangis>,[]
positif,Baguss tapi ini ai😭,Baguss tapi ini ai<Wajah Menangis Kencang>,[]
positif,yang nontonnya orng buta ya gelap mulu😂😂😂😂,yang nontonnya orng buta ya gelap mulu<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,"Pastilah kerja proyek"" pake tumbal,,kerja dilogistik Marunda kontener"" aja makan tumball tuhh😢😢","Pastilah kerja proyek"" pake tumbal,,kerja dilogistik Marunda kontener"" aja makan tumball tuhh<Wajah Menangis><Wajah Menangis>",[]
positif,Kok hambar yaa😢,Kok hambar yaa<Wajah Menangis>,[]
positif,yang 2025 manah bre😂,yang 2025 manah bre<Wajah Menangis Gembira>,[]
positif,Pemainnya kurang lucu cuman pak indro aj lucu 😂,Pemainnya kurang lucu cuman pak indro aj lucu <Wajah Menangis Gembira>,[]
positif,Aseek😂 kali ah,Aseek<Wajah Menangis Gembira> kali ah,[]
positif,Kocaaakk bingittt 🤣🤣🤣,Kocaaakk bingittt <Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal>,[]
positif,Kok ada almarhum 😢,Kok ada almarhum <Wajah Menangis>,[]
positif,😂😂😂😂😂😂😂namanya juga film😂😂😂😂😂😂😂😂😂jgn trlalu mndalami biar g baper😂😂😂😂,<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>namanya juga film<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>jgn trlalu mndalami biar g baper<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Gkk ada lucu²nyaa..apa karna beban hidup gw terlalu berat 😂😂😂,Gkk ada lucu²nyaa..apa karna beban hidup gw terlalu berat <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,"G ada seru"" ny😂","G ada seru"" ny<Wajah Menangis Gembira>",[]
positif,Bisa2ny pas lari melorot😭😭😂,Bisa2ny pas lari melorot<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Gembira>,[]
positif,ora ngapak ora kepenak😂,ora ngapak ora kepenak<Wajah Menangis Gembira>,[]
positif,yang gak lucu danar😮,yang gak lucu danar<Wajah Terperangah Terbuka>,[]
positif,😂😂😂 badannya kurus atasnya gede,<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira> badannya kurus atasnya gede,[]
positif,Dulu pernah nonton sampai selesai sekarang nonton LG kok gak sampai selesai 😮,Dulu pernah nonton sampai selesai sekarang nonton LG kok gak sampai selesai <Wajah Terperangah Terbuka>,[]
positif,Sedih x sih😢,Sedih x sih<Wajah Menangis>,[]
positif,Lo ngga nangis nonton ini kamu hebattt😢,Lo ngga nangis nonton ini kamu hebattt<Wajah Menangis>,[]
positif,Sedih nya kebangetan😢,Sedih nya kebangetan<Wajah Menangis>,[]
positif,"Iyaa gak peka banget
Itu cwek minta kejelasan hubungan ini 
Statusnya apa 😂
Aqsa gak peka bangettt 
Gemessss","Iyaa gak peka banget
Itu cwek minta kejelasan hubungan ini 
Statusnya apa <Wajah Menangis Gembira>
Aqsa gak peka bangettt 
Gemessss",[]
positif,Hp lo butut bang 😅,Hp lo butut bang <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
positif,Abis keguguran koq solat🤔🤔🤔🤔,Abis keguguran koq solat<Wajah Berpikir><Wajah Berpikir><Wajah Berpikir><Wajah Berpikir>,[]
positif,Knp gak nikah aja siii aksa dan sofiii 😭😭😭,Knp gak nikah aja siii aksa dan sofiii <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
positif,Sofi jahat bisa²ditolongin yng nolongin di usir  bikin baperrr kasihann bngt😭😭😭😭,Sofi jahat bisa²ditolongin yng nolongin di usir  bikin baperrr kasihann bngt<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
positif,Dread out emang seruu seram ..pocongnya bawa sabitt😅,Dread out emang seruu seram ..pocongnya bawa sabitt<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
positif,Kpn kpn nonton santet Segoro pitu😊,Kpn kpn nonton santet Segoro pitu<Wajah Tersenyum Dengan Mata Tersenyum>,[]
positif,"Sumpah,pecah ketawa aku pas ngeliat mereka kaget😂😂😂","Sumpah,pecah ketawa aku pas ngeliat mereka kaget<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>",[]
positif,"Ngerti kan sekarang kenapa org indo parnoan sama hantu?😭 Dari kecil aja dah di suguhin film hantunya Suzana,trus tambah lama malah makin menjadi"" seremnya😭😭😭. Film horor Indonesia tuh emg serem dan banyak org yang bilang bagus, tp entah kenapa aku belum pernah nonton film Indonesia yang genrenya romantis yang ngena banget ke emosi dan ekspresi, dan kebanyakan Klo yang genrenya romantis pasti banyak plot klasik, dan alurnya panjang and ribet, jadi boring Klo liatnya, kebanyakan episode siii","Ngerti kan sekarang kenapa org indo parnoan sama hantu?<Wajah Menangis Kencang> Dari kecil aja dah di suguhin film hantunya Suzana,trus tambah lama malah makin menjadi"" seremnya<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>. Film horor Indonesia tuh emg serem dan banyak org yang bilang bagus, tp entah kenapa aku belum pernah nonton film Indonesia yang genrenya romantis yang ngena banget ke emosi dan ekspresi, dan kebanyakan Klo yang genrenya romantis pasti banyak plot klasik, dan alurnya panjang and ribet, jadi boring Klo liatnya, kebanyakan episode siii",[]
positif,Auto panik gak tuh tadi 😂😂,Auto panik gak tuh tadi <Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,"Kok aku ga yakin ya mereka reaksi nya kek gitu aku rasa kek nya di briefing dlu deh kek lu pura² kaget yaa trs d kasi duit, aku ga nuduh ya cma aku ga yakin aja soal nya d setiap vidio kek kebanyakan orng nya itu² ajaa, tpi klo emng bener reaksi nya begitu yaa syukur aja yaa😅😅","Kok aku ga yakin ya mereka reaksi nya kek gitu aku rasa kek nya di briefing dlu deh kek lu pura² kaget yaa trs d kasi duit, aku ga nuduh ya cma aku ga yakin aja soal nya d setiap vidio kek kebanyakan orng nya itu² ajaa, tpi klo emng bener reaksi nya begitu yaa syukur aja yaa<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>",[]
positif,negara super rasis yang merasa kastanya paling tinggi di asia ini lagi ngemis subscriber dr indo ya?😂,negara super rasis yang merasa kastanya paling tinggi di asia ini lagi ngemis subscriber dr indo ya?<Wajah Menangis Gembira>,[]
positif,Buat orang indonesia mah itu biasa aja karena dah sering liat begituan 😑,Buat orang indonesia mah itu biasa aja karena dah sering liat begituan <Wajah Tanpa Ekspresi>,[]
positif,3:18 teriakan yang sangat jantan😂,3:18 teriakan yang sangat jantan<Wajah Menangis Gembira>,[]
positif,Gila jadi pada shock menglihat film hantu Indonesia😂,Gila jadi pada shock menglihat film hantu Indonesia<Wajah Menangis Gembira>,[]
positif,saya orang indonesia asli kenapa ikut kanget padahal sering nonton....hampir jantungan😂,saya orang indonesia asli kenapa ikut kanget padahal sering nonton....hampir jantungan<Wajah Menangis Gembira>,[]
positif,"orang Indonesia be like : ini gak ada serem seremnya, ngapain takut? 😅","orang Indonesia be like : ini gak ada serem seremnya, ngapain takut? <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>",[]
positif,"Ummm itu baru trailernya doang lho, gimana kalo nonton full filmnya beneran? 😅","Ummm itu baru trailernya doang lho, gimana kalo nonton full filmnya beneran? <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>",[]
positif,Gw org indonesia aja mengakui horor indonesia itu bikin kena mental..wkwk gw ga kuat makanya mendinh nonton horor hollywood 😅🙈,Gw org indonesia aja mengakui horor indonesia itu bikin kena mental..wkwk gw ga kuat makanya mendinh nonton horor hollywood <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Monyet Menutup Mata>,[]
positif,"Jgn rasis disini ya,org indo juga rasis contoh nih yang suka kpop psti d blg suka plastik lah apalah klau sama saja jgn sok sempurna,,dan perbaiki diri aja ngaca jgn bisanya mengkritik jika diri sndri tdk mw dikritik,indo korsel sama saja rasis tingkat dewa sebagian kebanyakan ny begitu saya yang org china saja sering tu dirasisin dan di buli krna kulit saya putih dan mata saya sipit bnyk banget hmpir smua kelas dan guru menkritik dn menghina saya,jdi klo sama2 rasis tutup mulut dulu jgn asal ngomong saya disini tdk membela siapa2 ya krna pakta ny emg bangetu 😑","Jgn rasis disini ya,org indo juga rasis contoh nih yang suka kpop psti d blg suka plastik lah apalah klau sama saja jgn sok sempurna,,dan perbaiki diri aja ngaca jgn bisanya mengkritik jika diri sndri tdk mw dikritik,indo korsel sama saja rasis tingkat dewa sebagian kebanyakan ny begitu saya yang org china saja sering tu dirasisin dan di buli krna kulit saya putih dan mata saya sipit bnyk banget hmpir smua kelas dan guru menkritik dn menghina saya,jdi klo sama2 rasis tutup mulut dulu jgn asal ngomong saya disini tdk membela siapa2 ya krna pakta ny emg bangetu <Wajah Tanpa Ekspresi>",[]
positif,"🤣🤣🤣🤣
Ginian di.... 
Sekip ahh","<Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal>
Ginian di.... 
Sekip ahh",[]
positif,Awwwwwww salting gue 😭😭😭😭😍😍😍😍,Awwwwwww salting gue <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Tersenyum Dengan Mata Hati><Wajah Tersenyum Dengan Mata Hati><Wajah Tersenyum Dengan Mata Hati><Wajah Tersenyum Dengan Mata Hati>,[]
positif,Wah kayak orang jepang kalau pkai kacamata😆😆😆😆,Wah kayak orang jepang kalau pkai kacamata<Wajah Tersenyum Mulut Terbuka Dan Mata Tertutup><Wajah Tersenyum Mulut Terbuka Dan Mata Tertutup><Wajah Tersenyum Mulut Terbuka Dan Mata Tertutup><Wajah Tersenyum Mulut Terbuka Dan Mata Tertutup>,[]
positif,"Boro boro kalean, gue aja suka pen terbang kalo si dilan gombal🤣","Boro boro kalean, gue aja suka pen terbang kalo si dilan gombal<Tertawa Terpingkal-Pingkal>",[]
positif,Gua orang Indonesia cewek Indonesia tapi denger gombalan dilan bukannya klepek-klepek kok malah geli ya😀 apa cuman aku yang kayak gini 😂,Gua orang Indonesia cewek Indonesia tapi denger gombalan dilan bukannya klepek-klepek kok malah geli ya<Wajah Menyeringai> apa cuman aku yang kayak gini <Wajah Menangis Gembira>,[]
positif,kakak mirip bangeet bae suzy😍,kakak mirip bangeet bae suzy<Wajah Tersenyum Dengan Mata Hati>,[]
positif,"Baru nonton skrg aku..sumpah,gabisaa berhenti liatnya,lucu reaksinya si Yun..diulang-ulang trs donk😂","Baru nonton skrg aku..sumpah,gabisaa berhenti liatnya,lucu reaksinya si Yun..diulang-ulang trs donk<Wajah Menangis Gembira>",[]
positif,Kak rosa nya udah baper mereka nya nggak paham😂,Kak rosa nya udah baper mereka nya nggak paham<Wajah Menangis Gembira>,[]
positif,Hhhhaha😂😂gombalnya sadis dilan,Hhhhaha<Wajah Menangis Gembira><Wajah Menangis Gembira>gombalnya sadis dilan,[]
positif,Coba Kaka sebutin hantu indonesia apa aj😂😂,Coba Kaka sebutin hantu indonesia apa aj<Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Hahahahaha ngakak sumpe weh 🤣🤣🤣🤣🤣🤣,Hahahahaha ngakak sumpe weh <Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal>,[]
positif,Sama kak😂😂😂😂😂mereka malah kebalikan kita,Sama kak<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>mereka malah kebalikan kita,[]
positif,GW GAK TAKUT😑,GW GAK TAKUT<Wajah Tanpa Ekspresi>,[]
positif,Kalau di Suruh nonton pengabdi  setan 2 pasti mereka udah pingsan 😂😂😂,Kalau di Suruh nonton pengabdi  setan 2 pasti mereka udah pingsan <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,"Kalo mau yang horor tapi juga lucu yang ""tiba tiba setan"" aj😅","Kalo mau yang horor tapi juga lucu yang ""tiba tiba setan"" aj<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>",[]
positif,"Hantu Indonesia sebenarnya ramah ramah ,hanya di dalam film mereka menakutkan😂😂😂","Hantu Indonesia sebenarnya ramah ramah ,hanya di dalam film mereka menakutkan<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>",[]
positif,"Yang kalian lihat hanya seorang yang berakting sudah seru, bagaimana kalau kalian ketemu hantu yang asli 😂😂😂😂pasti lebih seru,","Yang kalian lihat hanya seorang yang berakting sudah seru, bagaimana kalau kalian ketemu hantu yang asli <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>pasti lebih seru,",[]
positif,Mereka takut aku ketawa😂,Mereka takut aku ketawa<Wajah Menangis Gembira>,[]
positif,Akul lia biasa aja😭😭😭,Akul lia biasa aja<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
positif,Kslo dresdout mah gak ada serem nha coba janur dah 😹,Kslo dresdout mah gak ada serem nha coba janur dah <Wajah Kucing Menangis Bahagia>,[]
positif,Gmna klo pakai kostum yang sesuai dgn film Bru tiba 2 muncul d.depan mereka.....😅,Gmna klo pakai kostum yang sesuai dgn film Bru tiba 2 muncul d.depan mereka.....<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
positif,Awas jantungan bree😅😂😂,Awas jantungan bree<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Lah gitu doang takut sama film buatan bangsa kita katanya kok warga Korea Selatan berani nonton ternyata tidak hahah Kroco dek😎🤣 padahal cuman teriakan doang itu bikin aku tertawa,Lah gitu doang takut sama film buatan bangsa kita katanya kok warga Korea Selatan berani nonton ternyata tidak hahah Kroco dek<Wajah Tersenyum Dengan Kacamata Hitam><Tertawa Terpingkal-Pingkal> padahal cuman teriakan doang itu bikin aku tertawa,[]
positif,Gimana serem gak aku pernah nonton sendiri tapi langsung🤒,Gimana serem gak aku pernah nonton sendiri tapi langsung<Wajah Dengan Termometer>,[]
positif,EMANG SESEREM ITU LOH AKU AJA TAKUT 😭😭,EMANG SESEREM ITU LOH AKU AJA TAKUT <Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
positif,Shock?😮😮😮😮,Shock?<Wajah Terperangah Terbuka><Wajah Terperangah Terbuka><Wajah Terperangah Terbuka><Wajah Terperangah Terbuka>,[]
positif,Seram banget 😊 3:30,Seram banget <Wajah Tersenyum Dengan Mata Tersenyum> 3:30,[]
positif,"""Rohnya keluar"" 😭😭😭","""Rohnya keluar"" <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>",[]
positif,Coba mereka nonton film horor yang judulnya sumala pasti mereka kaget banget😂😂😂,Coba mereka nonton film horor yang judulnya sumala pasti mereka kaget banget<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Kak coba noton film pocong gundul lebih serem juga loh😃,Kak coba noton film pocong gundul lebih serem juga loh<Wajah Tersenyum Dengan Mulut Terbuka>,[]
positif,Emang kalo di indo film horor nya extreme 😂😂😂,Emang kalo di indo film horor nya extreme <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,wkwkwkwk😂😂😂 pada kaget 😂😂😂😂 kami manaada kaget ada orang kegetin kami kami balas,wkwkwkwk<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira> pada kaget <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira> kami manaada kaget ada orang kegetin kami kami balas,[]
positif,😮😮😮😮😮 iyakah uy seremnya,<Wajah Terperangah Terbuka><Wajah Terperangah Terbuka><Wajah Terperangah Terbuka><Wajah Terperangah Terbuka><Wajah Terperangah Terbuka> iyakah uy seremnya,[]
positif,Ga berani nonton😭😭😭😭,Ga berani nonton<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
positif,Bukan ikut an tegang lihat nya malah ngakak 😂🤣🤣🤣😆,Bukan ikut an tegang lihat nya malah ngakak <Wajah Menangis Gembira><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Wajah Tersenyum Mulut Terbuka Dan Mata Tertutup>,[]
positif,Film horor Indonesia lebih menyeramkan dari Korea😭😂😂,Film horor Indonesia lebih menyeramkan dari Korea<Wajah Menangis Kencang><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,2:13 paling ngakak sih 🤣,2:13 paling ngakak sih <Tertawa Terpingkal-Pingkal>,[]
positif,Siapa yang di sini baru mau nonton dah terkejut  😂😂 sama soalnya.,Siapa yang di sini baru mau nonton dah terkejut  <Wajah Menangis Gembira><Wajah Menangis Gembira> sama soalnya.,[]
positif,Dia kaget aku juga ikut kaget 🤣🤣,Dia kaget aku juga ikut kaget <Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal>,[]
positif,Wow seram banget ka bang sampai aku teriak juga !!!😱,Wow seram banget ka bang sampai aku teriak juga !!!<Wajah Berteriak Ketakutan>,[]
positif,"Wow ada Indonesia coyy 😱
Terlalu Overproud cuman sebates 
Caption
""Reaksi orang koreaa,i love Indonesia"" dll
Don't be stupid
Ntr di bodohi kaya channel ny sunny dahye","Wow ada Indonesia coyy <Wajah Berteriak Ketakutan>
Terlalu Overproud cuman sebates 
Caption
""Reaksi orang koreaa,i love Indonesia"" dll
Don't be stupid
Ntr di bodohi kaya channel ny sunny dahye",[]
positif,Pada ganteng mana bisa fokus gua😭😭😭,Pada ganteng mana bisa fokus gua<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
positif,"nih cowo kko cantik ya? 😁😁😁 kaga terlihat cowo yang identik macho atau gentle 😁

peace.. kidding","nih cowo kko cantik ya? <Wajah Menyeringai Dengan Mata Tersenyum><Wajah Menyeringai Dengan Mata Tersenyum><Wajah Menyeringai Dengan Mata Tersenyum> kaga terlihat cowo yang identik macho atau gentle <Wajah Menyeringai Dengan Mata Tersenyum>

peace.. kidding",[]
positif,Indonesian : You wanna fight? In Indonesian style? 😂😂 jangan macem2 ama indo! :v,Indonesian : You wanna fight? In Indonesian style? <Wajah Menangis Gembira><Wajah Menangis Gembira> jangan macem2 ama indo! :v,[]
positif,Reaction gen halilintar mic drop donk oppa😊,Reaction gen halilintar mic drop donk oppa<Wajah Tersenyum Dengan Mata Tersenyum>,[]
positif,kok kesel liat mbanya😀,kok kesel liat mbanya<Wajah Menyeringai>,[]
positif,Baru kali ini liat reaction orang korea ug nyebelin bnget😐 maap maap ni ye mba nya,Baru kali ini liat reaction orang korea ug nyebelin bnget<Wajah Netral> maap maap ni ye mba nya,[]
positif,"iya ak liat smua reaction org korea klo liat org indonesia putih dikit lgsg dikira org korea ato negara lain 😂 sedih jg sbnrnya.. 

ad juga yang ngira indonesia itu india krn mereka klo nyebut india itu indo.. 
hadeww..","iya ak liat smua reaction org korea klo liat org indonesia putih dikit lgsg dikira org korea ato negara lain <Wajah Menangis Gembira> sedih jg sbnrnya.. 

ad juga yang ngira indonesia itu india krn mereka klo nyebut india itu indo.. 
hadeww..",[]
positif,erain_tower❤,erain_tower<Hati Merah>,[]
positif,Muka mbaknya judes yak?😂,Muka mbaknya judes yak?<Wajah Menangis Gembira>,[]
positif,Sama gue juga sebel liat mbak 🙃,Sama gue juga sebel liat mbak <Wajah Terbalik>,[]
positif,Lah sebel knp🤣,Lah sebel knp<Tertawa Terpingkal-Pingkal>,[]
positif,Sama😂 semua dibilang mirip kaya orang korea😂,Sama<Wajah Menangis Gembira> semua dibilang mirip kaya orang korea<Wajah Menangis Gembira>,[]
positif,Ngapa lu? 😆,Ngapa lu? <Wajah Tersenyum Mulut Terbuka Dan Mata Tertutup>,[]
positif,"Lagi ga' ada masalah tapi dada ini terasa sesak, pengen nangis, perasaan melow, entah kenapa😢","Lagi ga' ada masalah tapi dada ini terasa sesak, pengen nangis, perasaan melow, entah kenapa<Wajah Menangis>",[]
positif,Janganlah paksakan apapun❤,Janganlah paksakan apapun<Hati Merah>,[]
positif,Pengen belajar malah nge sad😢,Pengen belajar malah nge sad<Wajah Menangis>,[]
positif,Pejuang garis 2 mana nih suaranya yang dengerin lagu ini? Sakit banget ya di usik sana sini hanya krna blum bisa punya anak😊,Pejuang garis 2 mana nih suaranya yang dengerin lagu ini? Sakit banget ya di usik sana sini hanya krna blum bisa punya anak<Wajah Tersenyum Dengan Mata Tersenyum>,[]
positif,Pliss hari ini heran banget sama diri sendiri yang tiba-tiba nangis nggak tau sebabnya tapi ngerasa semuanya kayak berat banget. Mungkin karena aku terlalu capek yaa... Slalu pendam semuanya sendiri 😢....shitt lahhh sumpahhhh.... Rasanya mau nangis butuh waktu tenang bangett spya diri lebih rileks😢....,Pliss hari ini heran banget sama diri sendiri yang tiba-tiba nangis nggak tau sebabnya tapi ngerasa semuanya kayak berat banget. Mungkin karena aku terlalu capek yaa... Slalu pendam semuanya sendiri <Wajah Menangis>....shitt lahhh sumpahhhh.... Rasanya mau nangis butuh waktu tenang bangett spya diri lebih rileks<Wajah Menangis>....,[]
positif,"dari kecil udah sering mendem sendiri ampe sekarang belum pernah cerita kesiapapun masalah yang gue terima,
Aneh ya gue😊","dari kecil udah sering mendem sendiri ampe sekarang belum pernah cerita kesiapapun masalah yang gue terima,
Aneh ya gue<Wajah Tersenyum Dengan Mata Tersenyum>",[]
positif,Yahhhhh😢 kok capekk sekali hari ini .. 😌,Yahhhhh<Wajah Menangis> kok capekk sekali hari ini .. <Wajah Lega>,[]
positif,"Hidup satu atap dengan mertua ternyata capek bnget . 😢 Diposisi kismin, dibedakan,tidak dihargai,. Kuat kuat ya diriku 😢 kamu hanya perlu bertahan.","Hidup satu atap dengan mertua ternyata capek bnget . <Wajah Menangis> Diposisi kismin, dibedakan,tidak dihargai,. Kuat kuat ya diriku <Wajah Menangis> kamu hanya perlu bertahan.",[]
positif,Aku capek banget pertemanan ku hancur karna orang baru 😢,Aku capek banget pertemanan ku hancur karna orang baru <Wajah Menangis>,[]
positif,"Disaat capek pikiran n hati..😢
Hampir putus asa,, dengerin music ini sedikit buat lega 😊❤","Disaat capek pikiran n hati..<Wajah Menangis>
Hampir putus asa,, dengerin music ini sedikit buat lega <Wajah Tersenyum Dengan Mata Tersenyum><Hati Merah>",[]
positif,Dunia jahat yah😢,Dunia jahat yah<Wajah Menangis>,[]
positif,Lelah yaa?? semoga nanti ada kebahagiaan yang selalu menghampiri mu😊,Lelah yaa?? semoga nanti ada kebahagiaan yang selalu menghampiri mu<Wajah Tersenyum Dengan Mata Tersenyum>,[]
positif,Aku capek yank😢😢,Aku capek yank<Wajah Menangis><Wajah Menangis>,[]
positif,mumpung rumah sepi jadii keraskann volumenya😂,mumpung rumah sepi jadii keraskann volumenya<Wajah Menangis Gembira>,[]
positif,"1:21 mencintai seseorang kembali dengan versi yang sangat berbeda, membuat ku berubah total.
jikalau yang ini berakhir seperti sebelum nya.. angkat tangan😊","1:21 mencintai seseorang kembali dengan versi yang sangat berbeda, membuat ku berubah total.
jikalau yang ini berakhir seperti sebelum nya.. angkat tangan<Wajah Tersenyum Dengan Mata Tersenyum>",[]
positif,Jangan gitu bro kalo gak suka jangan nonton lu aj masih miskin dibantingkan dia❤❤,Jangan gitu bro kalo gak suka jangan nonton lu aj masih miskin dibantingkan dia<Hati Merah><Hati Merah>,[]
positif,"gak suka tinggal skip 
ada masalah apa sih bang kyaknya berat amat beban lo 🤣🤣🤣","gak suka tinggal skip 
ada masalah apa sih bang kyaknya berat amat beban lo <Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal>",[]
positif,Iri dia bang krna lu lebih sukses😂,Iri dia bang krna lu lebih sukses<Wajah Menangis Gembira>,[]
positif,gw liat yang ombak sisen 4 keselek anj😂,gw liat yang ombak sisen 4 keselek anj<Wajah Menangis Gembira>,[]
positif,😂😂😂😂 kmmmmmm,<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira> kmmmmmm,[]
positif,Sepakapabang sepak helemka😂😂😂😂,Sepakapabang sepak helemka<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Sumpah sakit perut anjir😂,Sumpah sakit perut anjir<Wajah Menangis Gembira>,[]
positif,"Hai yoyo botak tuh biasanya anaknya tuyul macam tulang😂😂😂😂😂😂😂😂
 



zb","Hai yoyo botak tuh biasanya anaknya tuyul macam tulang<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>
 



zb",[]
positif,mas Nemo kok kepeleset jir 😂😂😂😂😂😂😂😂,mas Nemo kok kepeleset jir <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Hadeh wkwkwk perut ku sampe sakit😂😂😂😂😂,Hadeh wkwkwk perut ku sampe sakit<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
