sentimen llm,tweet_emoji,tweet_with_tags,unknown_emojis
netral,"Halo kk, klo boleh tau pake kamera apa sm lighting placement nya bagaimana ya? 
Thankyou in advance ❤","Halo kk, klo boleh tau pake kamera apa sm lighting placement nya bagaimana ya? 
Thankyou in advance <Hati Merah>",[]
netral,kak makasi banyak yaa udh bikin tutorial make up nyaaa❤❤,kak makasi banyak yaa udh bikin tutorial make up nyaaa<Hati Merah><Hati Merah>,[]
netral,Warna hijabnya apa kaa? Pliss jawab😢,Warna hijabnya apa kaa? Pliss jawab<Wajah Menangis>,[]
netral,"lewat diberanda youtube liat tumbnailnya pernah liat ditiktok, langsung nnton❤❤","lewat diberanda youtube liat tumbnailnya pernah liat ditiktok, langsung nnton<Hati Merah><Hati Merah>",[]
netral,"ini akuu belinya udah lama, iyaa emang sold muuluu😖","ini akuu belinya udah lama, iyaa emang sold muuluu<Wajah Jengkel Bingung>",[]
netral,"kak kamu sering² bikin yaa, aku klo gabut suka liat konten kamu di apk sebelah hehe❤","kak kamu sering² bikin yaa, aku klo gabut suka liat konten kamu di apk sebelah hehe<Hati Merah>",[]
netral,Kakkkk domm manaaa....mau minta di make up in pas wisudaaaa😭,Kakkkk domm manaaa....mau minta di make up in pas wisudaaaa<Wajah Menangis Kencang>,[]
netral,saran yaa kak buat font typingnya bs digedein dikit biar jelas liatnya🙏,saran yaa kak buat font typingnya bs digedein dikit biar jelas liatnya<Tangan Merapat Berdoa>,[]
netral,OHHH INI yang TADI FOTO KAKAKNYA LEWAT DI TIKTOKKK 😭😭😭😭,OHHH INI yang TADI FOTO KAKAKNYA LEWAT DI TIKTOKKK <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,"Honestly, bru ini aku anteng nontonin smpe hbis tanpa diskip"". Because your skill make me speechless❤","Honestly, bru ini aku anteng nontonin smpe hbis tanpa diskip"". Because your skill make me speechless<Hati Merah>",[]
netral,"Setujuu, Aku juga tim youtube 😢","Setujuu, Aku juga tim youtube <Wajah Menangis>",[]
netral,"Kak coba make up pakai salsa kosmetik yang terbaru dong, mau tutorialnya❤❤","Kak coba make up pakai salsa kosmetik yang terbaru dong, mau tutorialnya<Hati Merah><Hati Merah>",[]
netral,"😭belajarnya udah 
Tinggal uang nya aja :"""")","<Wajah Menangis Kencang>belajarnya udah 
Tinggal uang nya aja :"""")",[]
netral,Request makeup latina kaa❤,Request makeup latina kaa<Hati Merah>,[]
netral,Kirain shade kt sm kak jdi beli tirtir yang sand ternyata kekuningan dong di aku 😂,Kirain shade kt sm kak jdi beli tirtir yang sand ternyata kekuningan dong di aku <Wajah Menangis Gembira>,[]
netral,"tlg spill link brush set Miru, ga nemu di toko oren 😢","tlg spill link brush set Miru, ga nemu di toko oren <Wajah Menangis>",[]
netral,Step pertama boleh ga si pke sheet mask aja? 😅,Step pertama boleh ga si pke sheet mask aja? <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,"Kak yang kuas merk miru boleh minta link nya kak, dan kira"" skin prep nya aman buat ibu menyusui? Semoga dibales ya kak makasi😊","Kak yang kuas merk miru boleh minta link nya kak, dan kira"" skin prep nya aman buat ibu menyusui? Semoga dibales ya kak makasi<Wajah Tersenyum Dengan Mata Tersenyum>",[]
netral,KEMANA AJA CI MOLLLIIIIII😭😭😭 AKHIRNYA TUTORIAL DI YT LAGI,KEMANA AJA CI MOLLLIIIIII<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang> AKHIRNYA TUTORIAL DI YT LAGI,[]
netral,ada part sekilas mirip winter aespaa😍,ada part sekilas mirip winter aespaa<Wajah Tersenyum Dengan Mata Hati>,[]
netral,"aakkk thankyou dah share kaakkk molii, besok2 tinggal praktek dehh hihii😁😍","aakkk thankyou dah share kaakkk molii, besok2 tinggal praktek dehh hihii<Wajah Menyeringai Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Hati>",[]
netral,Auto masukkin makeup nya di keranjang😭❤ so pwettyy cii,Auto masukkin makeup nya di keranjang<Wajah Menangis Kencang><Hati Merah> so pwettyy cii,[]
netral,sekilas mirip jennie ci😍,sekilas mirip jennie ci<Wajah Tersenyum Dengan Mata Hati>,[]
netral,kak ada video tutor alis yang alisnya itu berantakan atau tipis tapi melebar gitu ada nggak 😭,kak ada video tutor alis yang alisnya itu berantakan atau tipis tapi melebar gitu ada nggak <Wajah Menangis Kencang>,[]
netral,Aku pke blash on sedikit mungkin masih diblg menor😢 jadi gak PD make up jadinya 😭,Aku pke blash on sedikit mungkin masih diblg menor<Wajah Menangis> jadi gak PD make up jadinya <Wajah Menangis Kencang>,[]
netral,Dari awal kek mirip siapa ngomongnya ternyata viorr❤,Dari awal kek mirip siapa ngomongnya ternyata viorr<Hati Merah>,[]
netral,"baru banget lewat langsung subcribe ,dari dulu kalo soal make up bingung mau ngiblat ke siapa. dan ya aku udah nemu😊","baru banget lewat langsung subcribe ,dari dulu kalo soal make up bingung mau ngiblat ke siapa. dan ya aku udah nemu<Wajah Tersenyum Dengan Mata Tersenyum>",[]
netral,"kaa mau tanya..

1. kalo concealernya di ganti sama cushion aman kah?
2. aku kan bawah mata nya agak item ya, biar nantinya ga abu pake apa?
3. cara rapihin alis gimanaa😭😭 kalo si pensil alis nya di ganti browcara aman ga?
4. itu kan kaka pake bulu mata ya kalo ganti pake maskara aja gimana..

MAAF YA KA NANYA NYA BANYAK BANGET, JUJUR BINGUNG😭😭😭😭","kaa mau tanya..

1. kalo concealernya di ganti sama cushion aman kah?
2. aku kan bawah mata nya agak item ya, biar nantinya ga abu pake apa?
3. cara rapihin alis gimanaa<Wajah Menangis Kencang><Wajah Menangis Kencang> kalo si pensil alis nya di ganti browcara aman ga?
4. itu kan kaka pake bulu mata ya kalo ganti pake maskara aja gimana..

MAAF YA KA NANYA NYA BANYAK BANGET, JUJUR BINGUNG<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>",[]
netral,KAA BAGUSAN PIXY LOOSE POWDER AP EMINA BIRU KATANYA SAMA2 OILY PLS JAWAB KA YA AK BINGUNG SKRNG MAU BELI yang MANA😭,KAA BAGUSAN PIXY LOOSE POWDER AP EMINA BIRU KATANYA SAMA2 OILY PLS JAWAB KA YA AK BINGUNG SKRNG MAU BELI yang MANA<Wajah Menangis Kencang>,[]
netral,Nonton sampe ketdran 😊,Nonton sampe ketdran <Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,"Aku baru nemu akun si kk ini... Nerangin nya jelas,  lucu gampang di aplikasi ulang keknya... Auto subscribe deh.. Tq sudah menginspirasi.. ❤❤","Aku baru nemu akun si kk ini... Nerangin nya jelas,  lucu gampang di aplikasi ulang keknya... Auto subscribe deh.. Tq sudah menginspirasi.. <Hati Merah><Hati Merah>",[]
netral,"Kak, bisa Request make up nggak  di youtubenya? Saya moe tutorialnya Make up yang looknya itu "" Soft Glam Natural"" . 
Please Tutorialnya kak😅","Kak, bisa Request make up nggak  di youtubenya? Saya moe tutorialnya Make up yang looknya itu "" Soft Glam Natural"" . 
Please Tutorialnya kak<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>",[]
netral,"Kak pake blush on dulu emang ya baru bedak? 
Bukannya pake bedak duluu baru pake blush on ya? 

Gtau soalnya pemula
Yang tau jawab ya🙏","Kak pake blush on dulu emang ya baru bedak? 
Bukannya pake bedak duluu baru pake blush on ya? 

Gtau soalnya pemula
Yang tau jawab ya<Tangan Merapat Berdoa>",[]
netral,"cobaa setting spray mireya kak, sama blush goute bestt❤","cobaa setting spray mireya kak, sama blush goute bestt<Hati Merah>",[]
netral,Revelline lip tint nya shade apa kakkkk.. di deskripsi ngga ada keterangannya😭😭😭😭😭😭,Revelline lip tint nya shade apa kakkkk.. di deskripsi ngga ada keterangannya<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,"Kaa mau tanya, inner jilbab nya beli dimana yah?? Spilll kak😊","Kaa mau tanya, inner jilbab nya beli dimana yah?? Spilll kak<Wajah Tersenyum Dengan Mata Tersenyum>",[]
netral,"Omg dah lama ga nonton channel kaka btw baru tau makeup balance itu diliat dari mata, pipi dan lippies nya ❤","Omg dah lama ga nonton channel kaka btw baru tau makeup balance itu diliat dari mata, pipi dan lippies nya <Hati Merah>",[]
netral,Kak plis plis spill semua kuasnya plis bls ❤❤,Kak plis plis spill semua kuasnya plis bls <Hati Merah><Hati Merah>,[]
netral,Salfok pashminanya coba😅,Salfok pashminanya coba<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,Hai kak boleh tau kamu filming pakai kamera apa yah? Thank you ka❤,Hai kak boleh tau kamu filming pakai kamera apa yah? Thank you ka<Hati Merah>,[]
netral,"udah lama banget gak liat kamu kak, tbtb nongol di berandaku.. padahal dulu suka banget liat konten2mu, terutatama yang masker2 bahan alami, ternyata ydah 6 tahun yang lalu aja😭😭😭","udah lama banget gak liat kamu kak, tbtb nongol di berandaku.. padahal dulu suka banget liat konten2mu, terutatama yang masker2 bahan alami, ternyata ydah 6 tahun yang lalu aja<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>",[]
netral,kayak habis mandi yang sebenernya blom mandi🤣,kayak habis mandi yang sebenernya blom mandi<Tertawa Terpingkal-Pingkal>,[]
netral,Yo wes aku olahraga dulu yawwww😊,Yo wes aku olahraga dulu yawwww<Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,"Ada yang kelewat kak yang sangat penting, yaitu invest di perawatan wajah 😁","Ada yang kelewat kak yang sangat penting, yaitu invest di perawatan wajah <Wajah Menyeringai Dengan Mata Tersenyum>",[]
netral,Ka soflen ny spil tolong 😢,Ka soflen ny spil tolong <Wajah Menangis>,[]
netral,kak lanii ayok post skincare lagii 😢,kak lanii ayok post skincare lagii <Wajah Menangis>,[]
netral,Spil kerudungnya dong kakak cantikkk😽,Spil kerudungnya dong kakak cantikkk<Wajah Kucing Mencium Mata Tertutup>,[]
netral,Kuas untuk blasonnya pakai merek apa itu kak 🙏,Kuas untuk blasonnya pakai merek apa itu kak <Tangan Merapat Berdoa>,[]
netral,Bikin konten cara nentuin undertone ka masih bingung aku😢,Bikin konten cara nentuin undertone ka masih bingung aku<Wajah Menangis>,[]
netral,Kak lani spill soflen nya ❤,Kak lani spill soflen nya <Hati Merah>,[]
netral,Akhirnya comeback 😁,Akhirnya comeback <Wajah Menyeringai Dengan Mata Tersenyum>,[]
netral,"Jangan coba coba kalo ga sesuai jenis kulit,😂  yang ada nanti breakout. Kecuali, wajahmu oily tapi no prone skin, ya bisa bisa aja.  Mending cari yang ada tulisan ""all type skin"" gitu or oily skin kalo mau cari aman.","Jangan coba coba kalo ga sesuai jenis kulit,<Wajah Menangis Gembira>  yang ada nanti breakout. Kecuali, wajahmu oily tapi no prone skin, ya bisa bisa aja.  Mending cari yang ada tulisan ""all type skin"" gitu or oily skin kalo mau cari aman.",[]
netral,Beneran ada dong w search di yt kyak abis mandi😂,Beneran ada dong w search di yt kyak abis mandi<Wajah Menangis Gembira>,[]
netral,primer esqa seal sama studio tropik lebih bagus mana ya kak lani? 🙏,primer esqa seal sama studio tropik lebih bagus mana ya kak lani? <Tangan Merapat Berdoa>,[]
netral,Benerrr 😂😂 baru mau bilang,Benerrr <Wajah Menangis Gembira><Wajah Menangis Gembira> baru mau bilang,[]
netral,"Aku udah praktekin gaya make up no make up begini sebelum tau trend ini ada, ternyata caraku gak salah haha 😂","Aku udah praktekin gaya make up no make up begini sebelum tau trend ini ada, ternyata caraku gak salah haha <Wajah Menangis Gembira>",[]
netral,"Kak spill dong skincare sehari² kakak yang real kakak pakai, bukan endors y kak 🙏🙏🙏","Kak spill dong skincare sehari² kakak yang real kakak pakai, bukan endors y kak <Tangan Merapat Berdoa><Tangan Merapat Berdoa><Tangan Merapat Berdoa>",[]
netral,review skintint nya dazzle me ka tasyaaa😁😁,review skintint nya dazzle me ka tasyaaa<Wajah Menyeringai Dengan Mata Tersenyum><Wajah Menyeringai Dengan Mata Tersenyum>,[]
netral,jadi mirip mawar de jong 😀,jadi mirip mawar de jong <Wajah Menyeringai>,[]
netral,8:35 You attract what you fear bukan sih kak maksudnya?😅,8:35 You attract what you fear bukan sih kak maksudnya?<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,Opposite attract kli maksudnya...Tasya❤,Opposite attract kli maksudnya...Tasya<Hati Merah>,[]
netral,"ka tasya boleh dong kalo ada baju atau apapun yang ngga kepake aku mau banget🙏gabisa ngerasain namanya skincre lengkap gimana,baju banyak gimana..","ka tasya boleh dong kalo ada baju atau apapun yang ngga kepake aku mau banget<Tangan Merapat Berdoa>gabisa ngerasain namanya skincre lengkap gimana,baju banyak gimana..",[]
netral,tadi nonton video komikusnya true beauty. mirip banget look makeup nya sm memong se-hairstyle-nya 😂 korea totok 👍👍,tadi nonton video komikusnya true beauty. mirip banget look makeup nya sm memong se-hairstyle-nya <Wajah Menangis Gembira> korea totok <Jempol Ke Atas><Jempol Ke Atas>,[]
netral,studio tropik concealer foundation 😊,studio tropik concealer foundation <Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,you attract what you fear kak 😂😂😂,you attract what you fear kak <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
netral,kak ditunggu illuminating powdernyaaa❤,kak ditunggu illuminating powdernyaaa<Hati Merah>,[]
netral,Sama kak aq jg maju mundur.. Apa lg kulit aq oily 😢😢😢,Sama kak aq jg maju mundur.. Apa lg kulit aq oily <Wajah Menangis><Wajah Menangis><Wajah Menangis>,[]
netral,Cobain cushion madame gie yang baru dong memongg 😁,Cobain cushion madame gie yang baru dong memongg <Wajah Menyeringai Dengan Mata Tersenyum>,[]
netral,"Kakak cobain cleansing balmnya QL kak, aku mau coba tapi maju mundur nunggu review dr kakak 😄","Kakak cobain cleansing balmnya QL kak, aku mau coba tapi maju mundur nunggu review dr kakak <Wajah Tersenyum Mulut Terbuka Dan Mata Tersenyum>",[]
netral,cobain cushion implora dong kakkk 😍,cobain cushion implora dong kakkk <Wajah Tersenyum Dengan Mata Hati>,[]
netral,"Yeayy, Talksya mana nichhh 😊","Yeayy, Talksya mana nichhh <Wajah Tersenyum Dengan Mata Tersenyum>",[]
netral,Glad2glow cushion belum ada di toko orange huhu 😢😢,Glad2glow cushion belum ada di toko orange huhu <Wajah Menangis><Wajah Menangis>,[]
netral,kak izin mengambil beberapa cuplikan video dari vlog banda neira ini untuk presentation 🙏,kak izin mengambil beberapa cuplikan video dari vlog banda neira ini untuk presentation <Tangan Merapat Berdoa>,[]
netral,Salam kenal dari banda neira Qu ❤😊,Salam kenal dari banda neira Qu <Hati Merah><Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,kameranya pake apasiee bagusbanget😭,kameranya pake apasiee bagusbanget<Wajah Menangis Kencang>,[]
netral,Pengen kk ikut 😂,Pengen kk ikut <Wajah Menangis Gembira>,[]
netral,"Banda neira, masih jadi wishlist yang belum terkujungi 😍 semoga someday bisa kesana","Banda neira, masih jadi wishlist yang belum terkujungi <Wajah Tersenyum Dengan Mata Hati> semoga someday bisa kesana",[]
netral,Travel log paling cakep😍,Travel log paling cakep<Wajah Tersenyum Dengan Mata Hati>,[]
netral,"banda neira salah satu wishlist saya, semoga saya di kasih kesempatan buat kesana❤","banda neira salah satu wishlist saya, semoga saya di kasih kesempatan buat kesana<Hati Merah>",[]
netral,Kakaknya mirip nadin amizah ❤,Kakaknya mirip nadin amizah <Hati Merah>,[]
netral,Kak suaranya mirip  dapur dbm 😭,Kak suaranya mirip  dapur dbm <Wajah Menangis Kencang>,[]
netral,AQ dulu pernah kesana patung2nya belum dipagarin...sayang banget skrng dipagar.😢,AQ dulu pernah kesana patung2nya belum dipagarin...sayang banget skrng dipagar.<Wajah Menangis>,[]
netral,wahhh pernah ke tanjungpinang yang kak grace? tau gtu ku susul mnta foto 😭😭😭,wahhh pernah ke tanjungpinang yang kak grace? tau gtu ku susul mnta foto <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,Tanjungpinang hadir kak😂,Tanjungpinang hadir kak<Wajah Menangis Gembira>,[]
netral,Aku tinggal di Tanjungpinang ❤,Aku tinggal di Tanjungpinang <Hati Merah>,[]
netral,Selamat datang di Tanjung pinang kak🙏,Selamat datang di Tanjung pinang kak<Tangan Merapat Berdoa>,[]
netral,Gua orang Batam dn aku pikir kalau org mau ke tanjung pinang y singgah ke hang Nadim ternyata ada 2 bandara toh di kepulauan riau😂. aku gatau lagi,Gua orang Batam dn aku pikir kalau org mau ke tanjung pinang y singgah ke hang Nadim ternyata ada 2 bandara toh di kepulauan riau<Wajah Menangis Gembira>. aku gatau lagi,[]
netral,Mampir ke Batam g😂,Mampir ke Batam g<Wajah Menangis Gembira>,[]
netral,Anak Batam dan besar di tg.pinang hadir 😁,Anak Batam dan besar di tg.pinang hadir <Wajah Menyeringai Dengan Mata Tersenyum>,[]
netral,"iya betul, orang sini kateee kalo kepinang belum sampe ke pulau penyengat belum ke tanjungpinang namanya 😅","iya betul, orang sini kateee kalo kepinang belum sampe ke pulau penyengat belum ke tanjungpinang namanya <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>",[]
netral,"terimakasih sudah berkunjung ke tanah Melayu kami kak, kapan"" datang lagi kak🙏","terimakasih sudah berkunjung ke tanah Melayu kami kak, kapan"" datang lagi kak<Tangan Merapat Berdoa>",[]
netral,"Ayo datang ke Pulau Bangka 
Kalau di Kepri Ada Tanjung Pinang , Kalau di Bangka ada Pangkal Pinang 😁😊👍","Ayo datang ke Pulau Bangka 
Kalau di Kepri Ada Tanjung Pinang , Kalau di Bangka ada Pangkal Pinang <Wajah Menyeringai Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Jempol Ke Atas>",[]
netral,Baru tau selama tinggal d senggarang. Itu namanya kampung nelayan😅,Baru tau selama tinggal d senggarang. Itu namanya kampung nelayan<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,sama lagi 😭😭,sama lagi <Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,selamat datang di Tanjungpinang kampung halamanku 😂,selamat datang di Tanjungpinang kampung halamanku <Wajah Menangis Gembira>,[]
netral,Next Trip ke sulawesi kak 😊,Next Trip ke sulawesi kak <Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,"Makan Lobster satu bisa traktir 20 orang makan nasi Padang pakai tunjang yes.
😂😂😂😂😂","Makan Lobster satu bisa traktir 20 orang makan nasi Padang pakai tunjang yes.
<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>",[]
netral,Halo ka boleh nanya ini rekamnya pake kamera apa ya? Indah bangett❤❤,Halo ka boleh nanya ini rekamnya pake kamera apa ya? Indah bangett<Hati Merah><Hati Merah>,[]
netral,Sy subscribe karena sy warga Jogja 😂❤,Sy subscribe karena sy warga Jogja <Wajah Menangis Gembira><Hati Merah>,[]
netral,Pada gambar bagian pertama itu dimana ya? 🙏,Pada gambar bagian pertama itu dimana ya? <Tangan Merapat Berdoa>,[]
netral,3:54 12:01 39:48 kawaii ❤,3:54 12:01 39:48 kawaii <Hati Merah>,[]
netral,"Hello! 😊 Is there any public trasportation like bus going to geting wonderland? kalau taking a taxi or grab, how much does it cost to go from Yogyakarta center to Kemadang area? Thank you","Hello! <Wajah Tersenyum Dengan Mata Tersenyum> Is there any public trasportation like bus going to geting wonderland? kalau taking a taxi or grab, how much does it cost to go from Yogyakarta center to Kemadang area? Thank you",[]
netral,New here. You know what appreciate? It's that you blur or cut out people faces. aku was the service industry but aku hated it when people stuck their camera in my faces. So thank you. ❤,New here. You know what appreciate? It's that you blur or cut out people faces. aku was the service industry but aku hated it when people stuck their camera in my faces. So thank you. <Hati Merah>,[]
netral,"Bbrpa x ke yogya tp masih itu2 juga. Disini menampilkan yogya yang berbeda, must go there again❤","Bbrpa x ke yogya tp masih itu2 juga. Disini menampilkan yogya yang berbeda, must go there again<Hati Merah>",[]
netral,That water is UNBELIEVABLE 😭😭,That water is UNBELIEVABLE <Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,Terima kasih telah berkunjung ke kota Jogja😍😆,Terima kasih telah berkunjung ke kota Jogja<Wajah Tersenyum Dengan Mata Hati><Wajah Tersenyum Mulut Terbuka Dan Mata Tertutup>,[]
netral,Terima kasih sudah menonton 😊,Terima kasih sudah menonton <Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,Cats are all paid actors 😍😍😍,Cats are all paid actors <Wajah Tersenyum Dengan Mata Hati><Wajah Tersenyum Dengan Mata Hati><Wajah Tersenyum Dengan Mata Hati>,[]
netral,Thank you :) aku really hope aku get to explore more cities in Indonesia soon! 😍,Thank you :) aku really hope aku get to explore more cities in Indonesia soon! <Wajah Tersenyum Dengan Mata Hati>,[]
netral,Selamat datang di jogja 😊❤,Selamat datang di jogja <Wajah Tersenyum Dengan Mata Tersenyum><Hati Merah>,[]
netral,biasa setiap weekend sih kak.. bisa di cek di IG nyaa obelix sea view untuk jadwalnya 😆🙌,biasa setiap weekend sih kak.. bisa di cek di IG nyaa obelix sea view untuk jadwalnya <Wajah Tersenyum Mulut Terbuka Dan Mata Tertutup><Mengangkat Kedua Tangan>,[]
netral,Omggg aku want to go there 😮,Omggg aku want to go there <Wajah Terperangah Terbuka>,[]
netral,Suaranya seperti yang aslinya 👍👍,Suaranya seperti yang aslinya <Jempol Ke Atas><Jempol Ke Atas>,[]
netral,"Kok setelah Wind of Change, ada lagu AI nya? 😔","Kok setelah Wind of Change, ada lagu AI nya? <Wajah Termenung Sedih>",[]
netral,Denger lagu ini membawa pikirkan qu ke masalalu saat di tengah mlam gak bisa tidur putar radio dan teringat si do'i lgi ngapain😂😂😂,Denger lagu ini membawa pikirkan qu ke masalalu saat di tengah mlam gak bisa tidur putar radio dan teringat si do'i lgi ngapain<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
netral,"Trimakasih Dimas seto, lagu"" km mengingatkanku pda masa kecilku dgn orang"" yang kucintai sepanjang hidupku, meski sekarang gue sendiri Alfatehah buat kalian yang SDH disurga InsyaAllah...❤","Trimakasih Dimas seto, lagu"" km mengingatkanku pda masa kecilku dgn orang"" yang kucintai sepanjang hidupku, meski sekarang gue sendiri Alfatehah buat kalian yang SDH disurga InsyaAllah...<Hati Merah>",[]
netral,Dimas senopati thet best lirik 👍💯,Dimas senopati thet best lirik <Jempol Ke Atas><Nilai Seratus Sempurna>,[]
netral,hampir tiap hari .. 😃,hampir tiap hari .. <Wajah Tersenyum Dengan Mulut Terbuka>,[]
netral,yang masih denger di bulan april 2026 mana nih😅,yang masih denger di bulan april 2026 mana nih<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,From Indonesian idol like this video 😊,From Indonesian idol like this video <Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,2026 jangan lupa absen ya 🙏,2026 jangan lupa absen ya <Tangan Merapat Berdoa>,[]
netral,usia 60 mana jarinya😊,usia 60 mana jarinya<Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,1988 ❤❤❤❤❤ kenangan putih biru,1988 <Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah> kenangan putih biru,[]
netral,Sukaa lagu ini❤❤,Sukaa lagu ini<Hati Merah><Hati Merah>,[]
netral,"Buatmu di sana,yang dlu mbgungkapkan cintanya,dgn mencium keningku,andai dpt ku ulg ,aku kn mamilihmu ❤❤","Buatmu di sana,yang dlu mbgungkapkan cintanya,dgn mencium keningku,andai dpt ku ulg ,aku kn mamilihmu <Hati Merah><Hati Merah>",[]
netral,"Lagu"" zaman 80'an  mengantar tidur siang ❤❤","Lagu"" zaman 80'an  mengantar tidur siang <Hati Merah><Hati Merah>",[]
netral,Kenangan semua orang pasti punya.  Tp kita tetap punya pengendalian diri😢😢😢,Kenangan semua orang pasti punya.  Tp kita tetap punya pengendalian diri<Wajah Menangis><Wajah Menangis><Wajah Menangis>,[]
netral,Lagu sepanjang masa👍,Lagu sepanjang masa<Jempol Ke Atas>,[]
netral,"Maannnttaappp...👍👍👍.lagunya , kenangan lama tak terulang lagi... Meulaboh Aceh Barat hadir...","Maannnttaappp...<Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas>.lagunya , kenangan lama tak terulang lagi... Meulaboh Aceh Barat hadir...",[]
netral,"545,,,,,,purwakarta Hadir❤❤❤❤❤❤","545,,,,,,purwakarta Hadir<Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>",[]
netral,Kalo bisa tambah lagi play list nya kak. Terima kasih dan Sukses selalu 🙏,Kalo bisa tambah lagi play list nya kak. Terima kasih dan Sukses selalu <Tangan Merapat Berdoa>,[]
netral,Baru nemu 😂😂😂... 👍👍👍 jadi ingat masa lalu.....,Baru nemu <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>... <Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas> jadi ingat masa lalu.....,[]
netral,"Sumedang   Jawa Barat hadirr 
Teimakasih  ❤❤❤","Sumedang   Jawa Barat hadirr 
Teimakasih  <Hati Merah><Hati Merah><Hati Merah>",[]
netral,Mengingatkan sy pd masa remaja 👍👍🙏,Mengingatkan sy pd masa remaja <Jempol Ke Atas><Jempol Ke Atas><Tangan Merapat Berdoa>,[]
netral,"Masa"" ingat dibangku SMP 😊😊MUKLAS ADE PUTRA","Masa"" ingat dibangku SMP <Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum>MUKLAS ADE PUTRA",[]
netral,PAPUA   hadir ❤❤❤❤❤❤❤,PAPUA   hadir <Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
netral,Mau liat yang nyanyinya dong ❤,Mau liat yang nyanyinya dong <Hati Merah>,[]
netral,"Ende NTT hadir bang, ko' jadi teringat masa itu ya ❤","Ende NTT hadir bang, ko' jadi teringat masa itu ya <Hati Merah>",[]
netral,Lagu kenangan tulang rusuk tahun 1988 waktu SD kelas 4❤❤😭😭,Lagu kenangan tulang rusuk tahun 1988 waktu SD kelas 4<Hati Merah><Hati Merah><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,makasih kak sudah mampir 👍,makasih kak sudah mampir <Jempol Ke Atas>,[]
netral,Mulai sekarang dengar lagu Barat. Kalo mutar lagu indo kena pajak atau royalty 😄😄😄,Mulai sekarang dengar lagu Barat. Kalo mutar lagu indo kena pajak atau royalty <Wajah Tersenyum Mulut Terbuka Dan Mata Tersenyum><Wajah Tersenyum Mulut Terbuka Dan Mata Tersenyum><Wajah Tersenyum Mulut Terbuka Dan Mata Tersenyum>,[]
netral,"Dengar laguku aj biar aman, gian lagunya aku cipta sendiri 😁😁😁","Dengar laguku aj biar aman, gian lagunya aku cipta sendiri <Wajah Menyeringai Dengan Mata Tersenyum><Wajah Menyeringai Dengan Mata Tersenyum><Wajah Menyeringai Dengan Mata Tersenyum>",[]
netral,semua lagu yang ada di playlist milik saya kak 🙂,semua lagu yang ada di playlist milik saya kak <Wajah Agak Tersenyum>,[]
netral,penyanyi nya saya kak 😀,penyanyi nya saya kak <Wajah Menyeringai>,[]
netral,cari aja dalam youtube saya ada 🙂,cari aja dalam youtube saya ada <Wajah Agak Tersenyum>,[]
netral,iya buat sendiri bang🙂,iya buat sendiri bang<Wajah Agak Tersenyum>,[]
